Plastic CH  Te (K)                    eta (cgs)
            116.04258709350331        5.5810919999999998E-015
            116.31009288392923        5.5810919999999998E-015
            116.57821533888934        5.5810919999999998E-015
            116.84695587994210        5.5810919999999998E-015
            117.11631593192324        5.5810919999999998E-015
            117.38629692295279        5.5810919999999998E-015
            117.65690028444325        5.5810919999999998E-015
            117.92812745110656        5.5810919999999998E-015
            118.19997986096230        5.5810919999999998E-015
            118.47245895534473        5.5810919999999998E-015
            118.74556617891103        5.5810919999999998E-015
            119.01930297964837        5.5810919999999998E-015
            119.29367080888217        5.5810919999999998E-015
            119.56867112128320        5.5810919999999998E-015
            119.84430537487589        5.5810919999999998E-015
            120.12057503104546        5.5810919999999998E-015
            120.39748155454626        5.5810919999999998E-015
            120.67502641350900        5.5810919999999998E-015
            120.95321107944899        5.5810919999999998E-015
            121.23203702727355        5.5810919999999998E-015
            121.51150573529019        5.5810919999999998E-015
            121.79161868521406        5.5810919999999998E-015
            122.07237736217630        5.5810919999999998E-015
            122.35378325473128        5.5810919999999998E-015
            122.63583785486522        5.5810919999999998E-015
            122.91854265800335        5.5810919999999998E-015
            123.20189916301854        5.5810919999999998E-015
            123.48590887223865        5.5810919999999998E-015
            123.77057329145501        5.5810919999999998E-015
            124.05589392992992        5.5810919999999998E-015
            124.34187230040511        5.5810919999999998E-015
            124.62850991910931        5.5810919999999998E-015
            124.91580830576677        5.5810919999999998E-015
            125.20376898360482        5.5810919999999998E-015
            125.49239347936241        5.5810919999999998E-015
            125.78168332329777        5.5810919999999998E-015
            126.07164004919697        5.5810919999999998E-015
            126.36226519438162        5.5810919999999998E-015
            126.65356029971740        5.5810919999999998E-015
            126.94552690962185        5.5810919999999998E-015
            127.23816657207297        5.5810919999999998E-015
            127.53148083861701        5.5810919999999998E-015
            127.82547126437717        5.5810919999999998E-015
            128.12013940806125        5.5810919999999998E-015
            128.41548683197055        5.5810919999999998E-015
            128.71151510200761        5.5810919999999998E-015
            129.00822578768495        5.5810919999999998E-015
            129.30562046213296        5.5810919999999998E-015
            129.60370070210874        5.5810919999999998E-015
            129.90246808800393        5.5810919999999998E-015
            130.20192420385357        5.5810919999999998E-015
            130.50207063734408        5.5810919999999998E-015
            130.80290897982206        5.5810919999999998E-015
            131.10444082630238        5.5810919999999998E-015
            131.40666777547693        5.5810919999999998E-015
            131.70959142972285        5.5810919999999998E-015
            132.01321339511128        5.5810919999999998E-015
            132.31753528141556        5.5810919999999998E-015
            132.62255870212016        5.5810919999999998E-015
            132.92828527442873        5.5810919999999998E-015
            133.23471661927329        5.5810919999999998E-015
            133.54185436132215        5.5810919999999998E-015
            133.84970012898924        5.5810919999999998E-015
            134.15825555444204        5.5810919999999998E-015
            134.46752227361074        5.5810919999999998E-015
            134.77750192619666        5.5810919999999998E-015
            135.08819615568115        5.5810919999999998E-015
            135.39960660933397        5.5810919999999998E-015
            135.71173493822249        5.5810919999999998E-015
            136.02458279721986        5.5810919999999998E-015
            136.33815184501447        5.5810919999999998E-015
            136.65244374411802        5.5810919999999998E-015
            136.96746016087505        5.5810919999999998E-015
            137.28320276547106        5.5810919999999998E-015
            137.59967323194209        5.5810919999999998E-015
            137.91687323818289        5.5810919999999998E-015
            138.23480446595644        5.5810919999999998E-015
            138.55346860090236        5.5810919999999998E-015
            138.87286733254626        5.5810919999999998E-015
            139.19300235430831        5.5810919999999998E-015
            139.51387536351268        5.5810919999999998E-015
            139.83548806139598        5.5810919999999998E-015
            140.15784215311675        5.5810919999999998E-015
            140.48093934776438        5.5810919999999998E-015
            140.80478135836796        5.5810919999999998E-015
            141.12936990190562        5.5810919999999998E-015
